production_id	level	text_id	sentence_id	paragraph	sentence_text
57	ORI	572	11406	6	Outros pensavam em como soltar as amarras do animal sem se ferir. 
57	ORI	572	11407	6	Um taxista chegou a sacar um facão, mas titubeou. 
57	ORI	572	11408	6	Até que Rui Santos de Farias, 50 anos, tomou a faca e avançou. 
57	ORI	572	11409	7	-- Nessa hora tem que ser herói, tem que ser herói -- repetia, cortando a rédea e tentando incentivar os demais. 
57	ORI	572	11410	8	Farias conseguiu soltar o cavalo, mas Denin demorou a perceber que estava livre. 
57	ORI	572	11411	8	Numa última tentativa, os PMs usaram o extintor de um carro da EPTC para tentar espantar os insetos. 
57	ORI	572	11412	8	Mas era tarde. 
57	ORI	572	11413	8	O animal deu alguns passos e começou a verter sangue pela boca. 
57	ORI	572	11414	8	Tombou primeiro sob as duas patas da frente e então caiu de vez. 
57	ORI	572	11415	8	Os bombeiros chegaram e só conseguiram isolar a área. 
57	ORI	572	11416	8	Metidos em roupas apropriadas, expulsaram as abelhas com água e sabão. 
57	ORI	572	11417	9	A capitã Fernanda Lobo, veterinária da Brigada Militar, ainda mandou dar soro e medicação anti-alérgica, mas o cavalo não resistiu. 
57	ORI	572	11418	10	-- Acho que foram quase mil picadas -- estimou Fernanda. 
57	ORI	572	11419	11	à tarde, a colméia foi removida. 
57	ORI	572	11420	12	Ataques são raridade. 
57	ORI	572	11421	13	Para a Secretaria Municipal do Meio Ambiente (Smam), freqüentadores da Redenção não devem se assustar com a morte do cavalo provocada pelo ataque de abelhas. 
57	ORI	572	11422	13	O supervisor de praças e parques do órgão e secretário em exercício, Luiz Alberto Carvalho Júnior, afirma que não há registros de picadas em usuários na área verde. 
57	ORI	572	11423	14	-- Segundo nosso técnico, os eqüinos ficaram na linha de vôo das abelhas, de entrada e saída da colméia. 
57	ORI	572	11424	14	Provavelmente, os cavalos começaram a se agitar, balançar a cauda, e ocorreu o ataque -- disse, alertando que as abelhas só atacam quando ameaçadas. 
57	ORI	572	11425	15	Apesar disso, a secretaria não pretende indicar, por meio de placas, a localização dos enxames, sob a justificativa de que seriam destruídos. 
57	NAT	588	11933	1	Enxame de abelhas ataca e mata cavalo da Brigada Militar. 
57	NAT	588	11934	2	O cavalo de um brigadiano tentou se livrar das picadas que o mataram em 40 minutos ontem de manhã na Redenção. 
57	NAT	588	11935	2	O cavalo estava amarrado a uma árvore, sem possibilidade de reação contra centenas de abelhas. 
57	NAT	588	11936	2	Ele tentou se livrar delas com coices e pinotes. 
57	NAT	588	11937	3	O cavalo se chamava Denin. 
57	NAT	588	11938	3	Sua agonia foi acompanhada por pedestres assustados e impotentes. 
57	NAT	588	11939	3	Os pedestres temiam se aproximar, por causa do risco de se tornarem vítimas. 
57	NAT	588	11940	4	O ataque ocorreu por volta das 8h10 min perto da esquina da Avenida João Pessoa com a Rua da República. 
57	NAT	588	11941	4	Durante uma vigilância de rotina, os soldados Vilson Soares Urias e Luis Felipe Milbrandt Dutra identificaram um carro Polo aberto e abandonado dentro do parque. 
57	NAT	588	11942	4	Sem perceber o enxame, desmontaram de seus cavalos para verificar o veículo. 
57	NAT	588	11943	4	Amarraram Denin numa árvore próxima à colméia. 
57	NAT	588	11944	4	Em menos de um minuto, ele estava coberto por abelhas de uma espécie mestiça. 
57	NAT	588	11945	5	O outro animal também foi atacado. 
57	NAT	588	11946	5	Mas ele conseguiu fugir. 
57	NAT	588	11947	5	Ele recebeu mais de 70 picadas. 
57	NAT	588	11948	5	Dutra não foi atingido. 
57	NAT	588	11949	5	Urias recebeu algumas picadas ao tentar libertar Denin. 
57	NAT	588	11950	5	Ao mesmo tempo em que chamavam os bombeiros, dezenas de curiosos discutiam o que fazer para livrar o cavalo dos insetos. 
57	NAT	588	11951	6	Alguns pensaram em espantar as abelhas com jornais em chamas. 
57	NAT	588	11952	6	Outros pensaram num modo de soltar o animal sem se ferir. 
57	NAT	588	11953	6	Um taxista chegou a sacar um facão. 
57	NAT	588	11954	6	Mas ficou indeciso. 
57	NAT	588	11955	6	Até que Rui Santos de Farias tomou a faca e avançou. 
57	NAT	588	11956	6	Farias tem 50 anos. 
57	NAT	588	11957	7	-- nessa hora tem que ser herói, tem que ser herói -- repetia, cortando a rédea e tentando incentivar os demais. 
57	NAT	588	11958	8	Farias conseguiu soltar o cavalo. 
57	NAT	588	11959	8	Mas Denin demorou a perceber que estava livre. 
57	NAT	588	11960	8	Os PMs usaram o extintor de um carro da EPTC para tentar espantar os insetos. 
57	NAT	588	11961	8	Mas era tarde. 
57	NAT	588	11962	8	O animal deu alguns passos e começou a despejar sangue pela boca. 
57	NAT	588	11963	8	Ele tombou primeiro sobre as duas patas da frente. 
57	NAT	588	11964	8	Em seguida, caiu de vez. 
57	NAT	588	11965	8	Os bombeiros chegaram. 
57	NAT	588	11966	8	Eles só conseguiram isolar a área. 
57	NAT	588	11967	8	Metidos em roupas apropriadas, expulsaram as abelhas com água e sabão. 
57	NAT	588	11968	9	A capitã Fernanda Lobo ainda mandou dar soro e anti-alérgico. 
57	NAT	588	11969	9	Mas o cavalo não resistiu. 
57	NAT	588	11970	9	Fernanda Lobo é veterinária da Brigada Militar. 
57	NAT	588	11971	10	-- Acho que foram quase mil picadas -- disse Fernanda. 
57	NAT	588	11972	11	à tarde, a colméia foi removida. 
57	NAT	588	11973	12	Ataques são raros. 
57	NAT	588	11974	13	Na opinião da Secretaria Municipal do Meio Ambiente, os freqüentadores da Redenção não devem se assustar com a morte do cavalo provocada pelo ataque de abelhas. 
57	NAT	588	11975	13	Luiz Alberto Carvalho Júnior afirma que não há registros de picadas em usuários da área verde. 
57	NAT	588	11976	13	Luiz Alberto Carvalho Júnior é supervisor de praças e parques da secretaria e secretário em exercício. 
57	NAT	588	11977	14	-- Na opinião de nosso técnico, os cavalos ficaram na linha de vôo das abelhas para entrar e sair da colméia. 
57	NAT	588	11978	14	Provavelmente, eles começaram a se agitar, balançar a cauda e ocorreu o ataque -- disse, alertando que as abelhas só atacam se forem ameaçadas. 
57	NAT	588	11979	15	Mas a secretaria não pretende colocar placas indicando o local das colméias. 
57	NAT	588	11980	15	A secretaria diz que elas seriam destruídas. 
57	STR	1117	23155	1	Enxame de abelhas ataca e mata cavalo da Brigada Militar. 
57	STR	1117	23156	3	O cavalo de um brigadiano tentou se livrar das picadas que o mataram em 40 minutos ontem de manhã na Redenção. 
57	STR	1117	23157	3	O cavalo estava amarrado a uma árvore, sem possibilidade de reação contra centenas de abelhas. 
57	STR	1117	23158	3	O cavalo tentou se livrar delas com coices e pinotes. 
57	STR	1117	23159	5	O cavalo se chamava Denin. 
57	STR	1117	23160	5	Pedestres assustados e impotentes acompanharam sua agonia. 
57	STR	1117	23161	5	Os pedestres temiam se aproximar, por causa do risco de se tornarem vítimas. 
57	STR	1117	23162	7	O ataque ocorreu por volta das 8h10 min perto da esquina da Avenida João Pessoa com a Rua da República. 
57	STR	1117	23163	7	Durante uma vigilância de rotina, os soldados Vilson Soares Urias e Luis Felipe Milbrandt Dutra identificaram um carro Polo aberto e abandonado dentro do parque. 
57	STR	1117	23164	7	Sem perceber o enxame, desmontaram de seus cavalos para verificar o veículo. 
57	STR	1117	23165	7	Amarraram Denin numa árvore próxima à colméia. 
57	STR	1117	23166	7	Em menos de um minuto, as abelhas de uma espécie mestiça cobriram Denin. 
57	STR	1117	23167	9	Elas atacaram também o outro animal. 
57	STR	1117	23168	9	Mas ele conseguiu fugir. 
57	STR	1117	23169	9	Ele recebeu mais de 70 picadas. 
57	STR	1117	23170	9	Dutra não foi atingido. 
57	STR	1117	23171	9	Urias recebeu algumas picadas ao tentar libertar Denin. 
57	STR	1117	23172	9	Ao mesmo tempo em que chamavam os bombeiros, dezenas de curiosos discutiam o que fazer para livrar o cavalo dos insetos. 
57	STR	1117	23173	11	Alguns pensaram em espantar as abelhas com jornais em chamas. 
57	STR	1117	23174	11	Outros pensaram num modo de soltar o animal sem se ferir. 
57	STR	1117	23175	11	Um taxista chegou a sacar uma faca. 
57	STR	1117	23176	11	Mas ficou indeciso. 
57	STR	1117	23177	11	Até que Rui Santos de Farias tomou a faca e avançou. 
57	STR	1117	23178	11	Farias tem 50 anos. 
57	STR	1117	23179	13	-- nessa hora, tem que ser herói -- repetia, cortando a rédea e tentando incentivar os demais. 
57	STR	1117	23180	15	Farias conseguiu soltar o cavalo. 
57	STR	1117	23181	15	Mas Denin demorou a perceber que estava livre. 
57	STR	1117	23182	15	Os PMs usaram o extintor de um carro da EPTC para tentar espantar os insetos. 
57	STR	1117	23183	15	Mas era tarde. 
57	STR	1117	23184	15	O animal deu alguns passos e começou a despejar sangue pela boca. 
57	STR	1117	23185	15	Tombou primeiro sobre as duas patas da frente. 
57	STR	1117	23186	15	Em seguida, caiu de vez. 
57	STR	1117	23187	15	Os bombeiros chegaram. 
57	STR	1117	23188	15	Os bombeiros só conseguiram isolar a área. 
57	STR	1117	23189	15	Metidos em roupas apropriadas, expulsaram as abelhas com água e sabão. 
57	STR	1117	23190	17	A capitã Fernanda Lobo ainda mandou dar soro e anti-alérgico. 
57	STR	1117	23191	17	Mas o cavalo não resistiu. 
57	STR	1117	23192	17	Fernanda Lobo é veterinária da Brigada Militar. 
57	STR	1117	23193	19	-- Acho que foram quase mil picadas -- disse Fernanda. 
57	STR	1117	23194	21	à tarde, a colméia foi removida. 
57	STR	1117	23195	23	Ataques são raros. 
57	STR	1117	23196	25	Na opinião da Secretaria Municipal do Meio Ambiente, os freqüentadores da Redenção não devem se assustar com a morte do cavalo provocada pelo ataque de abelhas. 
57	STR	1117	23197	25	Luiz Alberto Carvalho Júnior afirma que não há registros de picadas em usuários da área verde. 
57	STR	1117	23198	25	Luiz Alberto Carvalho Júnior é supervisor de praças e parques da secretaria e secretário em exercício. 
57	STR	1117	23199	27	-- Na opinião de nosso técnico, os cavalos ficaram na linha de vôo das abelhas para entrar e sair da colméia. 
57	STR	1117	23200	27	Provavelmente, eles começaram a se agitar, balançar a cauda e ocorreu o ataque -- disse, alertando que as abelhas só atacam se forem ameaçadas. 
57	STR	1117	23201	29	Mas a secretaria não pretende colocar placas indicando o local das colméias. 
57	STR	1117	23202	29	A secretaria diz que elas seriam destruídas. 
58	ORI	593	12076	1	Com suas bochechas rosadas e barriga farta, ele não é um modelo saudável para as crianças. 
58	ORI	593	12077	1	Sua fábrica de brinquedos no Pólo Norte colabora para o temido aquecimento global. 
58	ORI	593	12078	1	Além disso, é um exemplo do pior capitalismo. 
58	ORI	593	12079	1	Seria um monstro? 
58	ORI	593	12080	1	O Tio Sam? 
58	ORI	593	12081	1	Não, é o Papai Noel. 
58	ORI	593	12082	1	Pelo menos é o que afirma uma forte campanha espanhola que quer "Um Natal sem Papai Noel". 
58	ORI	593	12083	2	Na Espanha, são os três Reis Magos -- Melchior, Baltazar e Gaspar que entregam os presentes para as crianças, no dia 6 de janeiro. 
58	ORI	593	12084	2	É uma tradição arraigada na cultura do país. 
58	ORI	593	12085	2	Pouco a pouco, contudo, os espanhóis vêm se rendendo aos costumes de outros países, e é aí que entra o combate ao bom e velho Papai Noel, que está roubando espaço daqueles que presentearam Jesus no dia de seu nascimento. 
58	ORI	593	12086	3	Nesta competição aberta entre duas tradições, os presentes que os pequenos esperam são, em 30% dos casos, segundo pesquisas, os do Papai Noel, já na noite do dia 24. 
58	ORI	593	12087	3	Assim, eles têm mais tempo para brincar com seus presentes. 
58	ORI	593	12088	4	Segundo a campanha, porém, os Reis Magos são "os legítimos representantes da magia do Natal", e não faltam críticas ao velho barrigudo. 
58	ORI	593	12089	4	O homem bonachão, dizem seus opositores, "segue o odor do dinheiro" e "explora seus duendes e os submete a situações de trabalho subumanas". 
58	ORI	593	12090	4	Os Reis Magos, no entanto, são o oposto -- estão em plena forma física e representam um exemplo de "pluralidade racial e integração". 
58	ORI	593	12091	5	A campanha parece estar dando resultados -- o site na internet (yosoydelosreyesmagos) recebeu mais de 30 mil visitas apenas nos primeiros dias e a causa conseguiu espaço na imprensa. 
58	ORI	593	12092	6	Para desprestigiar o Papai Noel, tudo vale. 
58	ORI	593	12093	6	Nas ruas de Madrid, apareceram cartazes com a frase "Fucking gordo cabrón" (algo como "maldito gordo imbecil"). 
58	ORI	593	12094	7	Campanha fez até rap contra o Papai Noel. 
58	ORI	593	12095	8	Na semana passada, um grupo de desconhecidos foi ao zoológico da capital espanhola para demonstrar que as renas não voam, o que seria uma outra mentira do homem de barba branca e traje vermelho. 
58	ORI	593	12096	8	Além disso, um grupo pretendia se manifestar em frente à embaixada da Finlândia em Madrid para pedir que a fábrica do Papai Noel no país seja fechada. 
58	ORI	593	12097	9	Existe até um rap circulando em que os Três Reis Magos com correntes e óculos de sol abordam o Papai Noel com um: 
58	ORI	593	12098	9	"Acha que está na crista da onda e que este pijama foi desenhado pela Coca-Cola? "
58	ORI	593	12099	10	Com esse cenário, este ano, os seguidores do Papai Noel na Espanha terão que pensar bem a quem convidam para suas casas. 
58	ORI	593	12100	10	Mas há pelo menos uma coisa a se dizer a favor do barrigudo: 
58	ORI	593	12101	10	Ao contrário dos Reis Magos, ele não dá carvão às crianças que não se comportaram bem ao longo do ano -- uma outra tradição espanhola. 
58	NAT	599	12213	1	Ele tem bochechas rosadas e barriga farta. 
58	NAT	599	12214	1	Não é um modelo saudável para as crianças. 
58	NAT	599	12215	1	Sua fábrica de brinquedos no Pólo Norte colabora para o temido aquecimento global. 
58	NAT	599	12216	1	Além disso, é um exemplo do pior capitalismo. 
58	NAT	599	12217	1	Seria um monstro? 
58	NAT	599	12218	1	Seria o Tio Sam? 
58	NAT	599	12219	1	Não, é o Papai Noel. 
58	NAT	599	12220	1	Pelo menos, é o que afirma uma forte campanha espanhola que quer "um Natal sem Papai Noel". 
58	NAT	599	12221	2	Na Espanha, são os três Reis Magos que entregam os presentes para as crianças, no dia 6 de janeiro. 
58	NAT	599	12222	2	Os três Reis Magos são Melchior, Baltazar e Gaspar. 
58	NAT	599	12223	2	É uma tradição na cultura do país. 
58	NAT	599	12224	2	Mas, pouco a pouco, os espanhóis vêm se rendendo aos costumes de outros países. 
58	NAT	599	12225	2	Aí entra o combate ao bom e velho Papai Noel. 
58	NAT	599	12226	2	Papai Noel está roubando espaço daqueles que presentearam Jesus no dia de seu nascimento. 
58	NAT	599	12227	3	Nesta competição aberta entre duas tradições, os presentes que os pequenos esperam são os do Papai Noel. 
58	NAT	599	12228	3	As pesquisas dizem que 30% das crianças esperam presentes do Papai Noel já na noite do dia 24. 
58	NAT	599	12229	3	Com isso, elas têm mais tempo para brincar com seus presentes. 
58	NAT	599	12230	4	Mas a campanha diz que os Reis Magos são "os verdadeiros representantes da magia do Natal". 
58	NAT	599	12231	4	Não faltam críticas ao velho de barriga grande. 
58	NAT	599	12232	4	Dizem os adversários do Papai Noel que ele "segue o odor do dinheiro" e "explora seus duendes e os faz trabalhar em condições desumanas". 
58	NAT	599	12233	4	Mas os Reis Magos são o oposto. 
58	NAT	599	12234	4	Eles estão em plena forma física. 
58	NAT	599	12235	4	Eles são um exemplo de "diversidade racial e integração". 
58	NAT	599	12236	5	A campanha parece estar dando resultados. 
58	NAT	599	12237	5	O site na internet recebeu mais de 30 mil visitas apenas nos primeiros dias. 
58	NAT	599	12238	5	O site é yosoydelosreyesmagos. 
58	NAT	599	12239	5	A causa conseguiu espaço na imprensa. 
58	NAT	599	12240	6	Para desacreditar o Papai Noel, tudo vale. 
58	NAT	599	12241	6	Nas ruas de Madri, apareceram cartazes com a frase "fucking gordo cabrón". 
58	NAT	599	12242	6	Isso quer dizer algo como "maldito gordo imbecil". 
58	NAT	599	12243	7	Campanha fez até rap contra o Papai Noel. 
58	NAT	599	12244	8	Na semana passada, um grupo de desconhecidos foi ao zoológico da capital espanhola para demonstrar que as renas não voam. 
58	NAT	599	12245	8	Isso seria uma outra mentira do homem de barba branca e traje vermelho. 
58	NAT	599	12246	8	Além disso, um grupo pretendia se manifestar em frente à embaixada da Finlândia em Madri. 
58	NAT	599	12247	8	O objetivo é pedir que a fábrica do Papai Noel no país seja fechada. 
58	NAT	599	12248	9	Existe até um rap em que os três Reis Magos com correntes e óculos de sol se aproximam do Papai Noel dizendo: 
58	NAT	599	12249	9	"Acha que está na crista da onda e que esse pijama foi desenhado pela Coca-Cola?". 
58	NAT	599	12250	10	Nesse cenário, este ano, os seguidores do Papai Noel na Espanha terão de pensar bem em quem convidam para suas casas. 
58	NAT	599	12251	10	Mas há pelo menos uma coisa a se dizer a favor do homem de barriga grande: 
58	NAT	599	12252	10	Ao contrário dos Reis Magos, ele não dá carvão às crianças que não se comportaram bem ao longo do ano -- uma outra tradição espanhola. 
58	STR	610	12442	1	Ele tem bochechas rosadas e barriga farta. 
58	STR	610	12443	1	Não é um modelo saudável para as crianças. 
58	STR	610	12444	1	Sua fábrica de brinquedos no Pólo Norte colabora para o temido aquecimento global. 
58	STR	610	12445	1	Além disso, é um exemplo do pior capitalismo. 
58	STR	610	12446	1	Seria um monstro? 
58	STR	610	12447	1	Seria o Tio Sam? 
58	STR	610	12448	1	Não, é o Papai Noel. 
58	STR	610	12449	1	Pelo menos, é o que afirma uma forte campanha. 
58	STR	610	12450	1	A campanha quer "um Natal sem Papai Noel". 
58	STR	610	12451	2	Na Espanha, são os três Reis Magos que entregam os presentes às crianças, no dia 6 de janeiro. 
58	STR	610	12452	2	Os três Reis Magos são Melchior, Baltazar e Gaspar. 
58	STR	610	12453	2	É uma tradição na cultura do país. 
58	STR	610	12454	2	Mas, pouco a pouco, os espanhóis vêm se rendendo aos costumes de outros países. 
58	STR	610	12455	2	Aí entra o combate ao bom e velho Papai Noel. 
58	STR	610	12456	2	Papai Noel está roubando espaço daqueles que presentearam Jesus no dia de seu nascimento. 
58	STR	610	12457	3	Nesta competição aberta entre duas tradições, os pequenos esperam os presentes do Papai Noel. 
58	STR	610	12458	3	As pesquisas dizem que 30% das crianças esperam presentes do Papai Noel na noite do dia 24. 
58	STR	610	12459	3	Com isso, elas têm mais tempo para brincar com eles. 
58	STR	610	12460	4	Mas a campanha diz que os Reis Magos são "os verdadeiros representantes da magia do Natal". 
58	STR	610	12461	4	Não faltam críticas ao velho de barriga grande. 
58	STR	610	12462	4	Os adversários do Papai Noel dizem que ele "segue o odor do dinheiro" e "explora seus duendes e dos faz trabalhar em condições desumanas". 
58	STR	610	12463	4	Mas os Reis Magos são o oposto. 
58	STR	610	12464	4	Eles estão em plena forma física. 
58	STR	610	12465	4	Eles são um exemplo de "diversidade racial e integração". 
58	STR	610	12466	5	A campanha parece estar dando resultados. 
58	STR	610	12467	5	O site na internet recebeu mais de 30 mil visitas apenas nos primeiros dias. 
58	STR	610	12468	5	O site é yosoydelosreyesmagos. 
58	STR	610	12469	5	A causa conseguiu espaço na imprensa. 
58	STR	610	12470	6	Com o objetivo de desvalorizar o Papai Noel, tudo vale. 
58	STR	610	12471	6	Nas ruas de Madri, apareceram cartazes com a frase "fucking gordo cabrón". 
58	STR	610	12472	6	Isso significa algo como "maldito gordo imbecil". 
58	STR	610	12473	7	Campanha fez até rap contra o Papai Noel. 
58	STR	610	12474	8	Na semana passada, um grupo de desconhecidos foi ao zoológico da capital espanhola com o objetivo de demonstrar que as renas não voam. 
58	STR	610	12475	8	Essa seria uma outra mentira do homem de barba branca e traje vermelho. 
58	STR	610	12476	8	Além disso, o grupo pretendia se manifestar em frente à embaixada da Finlândia em Madri. 
58	STR	610	12477	8	O objetivo é pedir que a fábrica do Papai Noel no país seja fechada. 
58	STR	610	12478	9	Existe até um rap em que os três Reis Magos com correntes e óculos de sol se aproximam do Papai Noel dizendo: 
58	STR	610	12479	9	"Acha que está na crista da onda e que esse pijama foi desenhado pela Coca-Cola?". 
58	STR	610	12480	10	Nesse cenário, este ano, os seguidores do Papai Noel na Espanha terão de pensar bem em quem convidam para suas casas. 
58	STR	610	12481	10	Mas há pelo menos uma coisa a se dizer a favor do homem de barriga grande: 
58	STR	610	12482	10	Ao contrário dos Reis Magos, ele não dá carvão às crianças que não se comportaram bem ao longo do ano -- uma outra tradição espanhola. 
59	ORI	607	12401	1	Milhares de CDs, DVDs, relógios, óculos de sol e de grau, entre outros objetos falsificados e apreendidos pela fiscalização da Secretaria Municipal da Produção, Indústria e Comércio (Smic), foram destruídos na manhã de ontem, em Porto Alegre. 
59	ORI	607	12402	2	Ao todo, 140 mil itens foram inutilizados entre as 9h15 min e as 11h, na Travessa do Carmo, no pátio do depósito da Smic. 
59	ORI	607	12403	2	As mercadorias foram apreendidas entre maio e o início de novembro, a maior parte em depósitos e em veículos localizados no Centro. 
59	ORI	607	12404	3	É a segunda destruição ocorrida este ano na Capital. 
59	ORI	607	12405	3	Em maio, uma patrola havia esmagado 102 mil itens. 
59	ORI	607	12406	3	No total, 243 mil objetos ilegais, a maior parte relógios, óculos, CDs e DVDs, viraram entulho nos últimos meses. 
59	ORI	607	12407	4	Prefeitura promete vigilância reforçada no Centro. 
59	ORI	607	12408	5	De acordo com a assessoria de imprensa da Smic, peças de vestuário, quando apreendidas, têm as marcas falsificadas dissimuladas e são doadas para entidades assistenciais. 
59	ORI	607	12409	5	Enquanto fiscais davam cabo das peças, outras 75 mil já se acumulavam nos depósitos da secretaria. 
59	ORI	607	12410	5	Elas devem ser amassadas com outras mercadorias apreendidas no próximo ano. 
59	ORI	607	12411	6	De acordo com a Smic, 55 fiscais e 30 policiais serão mobilizados na área central durante o final de semana para reprimir a venda de mercadorias proibidas pelos camelôs. 
59	ORI	607	12412	7	-- Vamos trabalhar até as 18h de domingo nas operações no Centro. 
59	ORI	607	12413	7	O nosso foco é a pirataria e a venda ilegal de fogos de artifício -- diz Léo Antônio Bulling, diretor da Fiscalização da Smic. 
59	NAT	609	12423	1	Milhares de objetos falsificados e apreendidos pelos fiscais da Secretaria Municipal da Produção, Indústria e Comércio (Smic) foram destruídos na manhã de ontem em Porto Alegre. 
59	NAT	609	12424	1	Entre os objetos havia CDs, DVDs, relógios, óculos de sol e de grau. 
59	NAT	609	12425	2	Ao todo, 140 mil objetos foram destruídos entre as 9h15 min e as 11h, na Travessa do Carmo, no pátio do depósito da Smic. 
59	NAT	609	12426	2	Os fiscais apreenderam as mercadorias entre maio e o início de novembro. 
59	NAT	609	12427	2	A maior parte das mercadorias estava em depósitos e veículos localizados no Centro. 
59	NAT	609	12428	3	É a segunda destruição deste ano na Capital. 
59	NAT	609	12429	3	Em maio, uma niveladora esmagou 102 mil objetos. 
59	NAT	609	12430	3	No total, 243 mil objetos ilegais viraram lixo nos últimos meses. 
59	NAT	609	12431	3	A maior parte era de relógios, óculos, CDs e DVDs. 
59	NAT	609	12432	4	Prefeitura promete vigiar mais o Centro. 
59	NAT	609	12433	5	A assessoria de imprensa da Smic diz que peças de vestuário falsificadas têm as marcas disfarçadas. 
59	NAT	609	12434	5	Em seguida, são doadas para entidades assistenciais. 
59	NAT	609	12435	5	No momento em que fiscais davam cabo das peças, outras 75 mil se acumulavam nos depósitos da secretaria. 
59	NAT	609	12436	5	Elas devem ser amassadas com outras mercadorias apreendidas no próximo ano. 
59	NAT	609	12437	6	De acordo com a Smic, 55 fiscais e 30 policiais entrarão em ação na área central durante o final de semana. 
59	NAT	609	12438	6	O objetivo é impedir que os camelôs vendam mercadorias. 
59	NAT	609	12439	7	-- Vamos trabalhar até as 18h de domingo nas operações no Centro. 
59	NAT	609	12440	7	O nosso foco é a pirataria e a venda ilegal de fogos de artifício -- diz Léo Antônio Bulling. 
59	NAT	609	12441	7	Bulling é diretor da Fiscalização da Smic. 
59	STR	1118	23203	1	Os fiscais da Secretaria Municipal da Produção, Indústria e Comércio (Smic) apreenderam milhares de objetos falsificados. 
59	STR	1118	23204	1	A Smic destruiu esses objetos na manhã de ontem em Porto Alegre. 
59	STR	1118	23205	1	Entre os objetos havia CDs, DVDs, relógios, óculos de sol e de grau. 
59	STR	1118	23206	3	Ao todo, destruíram 140 mil objetos entre as 9h15 min e as 11h, na Travessa do Carmo, no pátio do depósito da Smic. 
59	STR	1118	23207	3	Os fiscais apreenderam as mercadorias entre maio e o início de novembro. 
59	STR	1118	23208	3	A maior parte das mercadorias estava em depósitos e veículos localizados no Centro. 
59	STR	1118	23209	5	É a segunda destruição deste ano na Capital. 
59	STR	1118	23210	5	Em maio, uma niveladora destruiu 102 mil objetos. 
59	STR	1118	23211	5	No total, 243 mil objetos ilegais viraram lixo nos últimos meses. 
59	STR	1118	23212	5	A maior parte era de relógios, óculos, CDs e DVDs. 
59	STR	1118	23213	7	Prefeitura promete vigiar mais o Centro. 
59	STR	1118	23214	9	A assessoria de imprensa da Smic diz que a secretaria esconde as marcas das peças de vestuário falsificadas. 
59	STR	1118	23215	9	Em seguida, doa as peças para entidades assistenciais. 
59	STR	1118	23216	9	No momento em que fiscais davam cabo das peças, outras 75 mil se acumulavam nos depósitos da secretaria. 
59	STR	1118	23217	9	Elas devem ser amassadas com outras mercadorias apreendidas no próximo ano. 
59	STR	1118	23218	11	De acordo com a Smic, 55 fiscais e 30 policiais entrarão em ação na área central durante o final de semana. 
59	STR	1118	23219	11	O objetivo é impedir que os camelôs vendam mercadorias. 
59	STR	1118	23220	13	-- Vamos trabalhar até as 18h de domingo nas operações no Centro. 
59	STR	1118	23221	13	O nosso foco é a pirataria e a venda ilegal de fogos de artifício -- diz Léo Antônio Bulling. 
59	STR	1118	23222	13	Bulling é diretor da Fiscalização da Smic. 
60	ORI	613	12514	1	A Americanas e o Submarino, as duas maiores empresas de comércio eletrônico do Brasil, anunciaram ontem uma fusão que dará lugar a um gigante das vendas no varejo pela Internet, televisão e quiosques. 
60	ORI	613	12515	1	Com o negócio, foi criado o maior site de comércio eletrônico do país, cujo valor de mercado é de R$ 6 bilhões. 
60	ORI	613	12516	2	A nova empresa -- B2W Companhia Global de Varejo -- oferecerá ao público mais de 30 categorias de produtos -- livros, CDs, brinquedos, perfumes, eletrodomésticos, artigos esportivos e para o lar, entre outros, por meio das marcas Submarino, AmericanasCom e Shoptime. 
60	ORI	613	12518	2	E oferecerá diferentes serviços pela Internet como revelação digital de fotos, venda de viagens e de ingressos e download de áudio. 
60	ORI	613	12519	3	A B2W, que deverá ser listada no Novo Mercado da Bolsa de Valores de São Paulo, nasce com faturamento bruto de R$ 1,6 bilhão até setembro (R$ 563 milhões do Submarino e R$ 1 bilhão da Americanas). 
60	ORI	613	12520	3	"A B2W será capaz de competir com as principais empresas de varejo brasileiras em um mercado estimado em R$ 200 bilhões", assinala o comunicado conjunto divulgado ontem pelas duas companhias. 
60	ORI	613	12521	4	A expectativa é de que a fusão seja concluída até 31 de dezembro, necessitando também do aval de agências reguladoras e órgãos de defesa da concorrência. 
60	ORI	613	12522	4	Até que a operação seja finalizada, as empresas seguirão com suas operações de forma independente. 
60	ORI	613	12523	4	O negócio ainda precisa ser aprovado pelos acionistas da Submarino. 
60	ORI	613	12524	4	Mas já passou pelo crivo da Lojas Americanas, controladora da Americanas. 
60	ORI	613	12525	5	Pelo acordo, a Americanas, comandada por Jorge Paulo Lemann, Beto Sicupira e Marcel Telles, terá 53,25% da nova empresa, enquanto os acionistas do Submarino ficarão com 46,75%. 
60	ORI	613	12526	5	Lemann, Sicupira e Telles são ex-donos do Banco Garantia e já estiveram envolvidos em outras megafusões como a da Ambev, em 1999, entre Brahma e Antarctica. 
60	ORI	613	12527	5	Em 2004, a empresa se juntou à belga Interbrew, formando a maior cervejaria do mundo. 
60	ORI	613	12528	6	Lemann aparece hoje na 200ª posição no ranking das pessoas mais ricas do mundo, com US$ 3,4 bilhões. 
60	ORI	613	12529	6	Telles ocupa o 512º lugar, com US$ 1,5 bilhão, e Sicupira é apontado como o 606° mais rico, com US$ 1,3 bilhão. 
60	NAT	623	12725	1	A Americanas e o Submarino anunciaram ontem uma fusão. 
