production_id	level	text_id_from	sentence_id_from	text_id_to	sentence_id_to
46	NAT->STR	417	8398	1107	22769
46	NAT->STR	417	8399	1107	22770
46	NAT->STR	417	8400	1107	22771
46	NAT->STR	417	8401	1107	22772
46	NAT->STR	417	8402	1107	22773
46	NAT->STR	417	8403	1107	22774
46	NAT->STR	417	8404	1107	22775
46	NAT->STR	417	8405	1107	22776
46	NAT->STR	417	8406	1107	22777
46	NAT->STR	417	8407	1107	22778
46	NAT->STR	417	8408	1107	22779
46	NAT->STR	417	8409	1107	22780
46	NAT->STR	417	8410	1107	22781
46	NAT->STR	417	8411	1107	22782
46	NAT->STR	417	8412	1107	22783
46	NAT->STR	417	8413	1107	22784
46	NAT->STR	417	8414	1107	22785
46	NAT->STR	417	8415	1107	22786
46	NAT->STR	417	8416	1107	22787
47	ORI->NAT	419	8447	429	8660
47	ORI->NAT	419	8447	429	8661
47	ORI->NAT	419	8447	429	8662
47	ORI->NAT	419	8447	429	8663
47	ORI->NAT	419	8448	429	8664
47	ORI->NAT	419	8449	429	8665
47	ORI->NAT	419	8449	429	8666
47	ORI->NAT	419	8450	429	8667
47	ORI->NAT	419	8451	429	8668
47	ORI->NAT	419	8451	429	8669
47	ORI->NAT	419	8452	429	8670
47	ORI->NAT	419	8452	429	8671
47	ORI->NAT	419	8453	429	8672
47	ORI->NAT	419	8454	429	8673
47	ORI->NAT	419	8454	429	8674
47	ORI->NAT	419	8455	429	8675
47	ORI->NAT	419	8456	429	8676
47	ORI->NAT	419	8456	429	8677
47	ORI->NAT	419	8456	429	8678
47	ORI->NAT	419	8456	429	8679
47	ORI->NAT	419	8457	429	8680
47	ORI->NAT	419	8457	429	8681
47	ORI->NAT	419	8457	429	8682
47	ORI->NAT	419	8457	429	8683
47	ORI->NAT	419	8457	429	8684
47	ORI->NAT	419	8458	429	8685
47	ORI->NAT	419	8459	429	8686
47	ORI->NAT	419	8460	429	8687
47	ORI->NAT	419	8460	429	8688
47	ORI->NAT	419	8461	429	8689
47	ORI->NAT	419	8461	429	8690
47	ORI->NAT	419	8462	429	8691
47	ORI->NAT	419	8462	429	8692
47	ORI->NAT	419	8462	429	8693
47	ORI->NAT	419	8462	429	8694
47	ORI->NAT	419	8463	429	8695
47	ORI->NAT	419	8463	429	8696
47	ORI->NAT	419	8464	429	8697
47	ORI->NAT	419	8465	429	8698
47	ORI->NAT	419	8466	429	8699
47	ORI->NAT	419	8466	429	8700
47	ORI->NAT	419	8466	429	8701
47	ORI->NAT	419	8467	429	8702
47	ORI->NAT	419	8467	429	8703
47	ORI->NAT	419	8468	429	8704
47	ORI->NAT	419	8469	429	8705
47	ORI->NAT	419	8469	429	8706
47	ORI->NAT	419	8470	429	8707
47	ORI->NAT	419	8471	429	8708
47	ORI->NAT	419	8472	429	8709
47	NAT->STR	429	8660	1109	22839
47	NAT->STR	429	8661	1109	22840
47	NAT->STR	429	8662	1109	22841
47	NAT->STR	429	8663	1109	22842
47	NAT->STR	429	8664	1109	22843
47	NAT->STR	429	8665	1109	22844
47	NAT->STR	429	8666	1109	22845
47	NAT->STR	429	8667	1109	22846
47	NAT->STR	429	8668	1109	22847
47	NAT->STR	429	8669	1109	22848
47	NAT->STR	429	8670	1109	22849
47	NAT->STR	429	8671	1109	22850
47	NAT->STR	429	8672	1109	22851
47	NAT->STR	429	8673	1109	22852
47	NAT->STR	429	8674	1109	22853
47	NAT->STR	429	8675	1109	22854
47	NAT->STR	429	8676	1109	22855
47	NAT->STR	429	8677	1109	22856
47	NAT->STR	429	8678	1109	22857
47	NAT->STR	429	8679	1109	22858
47	NAT->STR	429	8680	1109	22859
47	NAT->STR	429	8681	1109	22860
47	NAT->STR	429	8682	1109	22861
47	NAT->STR	429	8683	1109	22862
47	NAT->STR	429	8684	1109	22863
47	NAT->STR	429	8685	1109	22864
47	NAT->STR	429	8686	1109	22865
47	NAT->STR	429	8687	1109	22866
47	NAT->STR	429	8688	1109	22867
47	NAT->STR	429	8689	1109	22868
47	NAT->STR	429	8690	1109	22869
47	NAT->STR	429	8690	1109	22870
47	NAT->STR	429	8691	1109	22871
47	NAT->STR	429	8692	1109	22872
47	NAT->STR	429	8693	1109	22873
47	NAT->STR	429	8694	1109	22874
47	NAT->STR	429	8695	1109	22875
47	NAT->STR	429	8696	1109	22876
47	NAT->STR	429	8697	1109	22877
47	NAT->STR	429	8698	1109	22878
47	NAT->STR	429	8699	1109	22879
47	NAT->STR	429	8700	1109	22880
47	NAT->STR	429	8701	1109	22881
47	NAT->STR	429	8702	1109	22882
47	NAT->STR	429	8703	1109	22883
47	NAT->STR	429	8704	1109	22884
47	NAT->STR	429	8705	1109	22885
47	NAT->STR	429	8706	1109	22886
47	NAT->STR	429	8707	1109	22887
47	NAT->STR	429	8708	1109	22888
47	NAT->STR	429	8709	1109	22889
48	ORI->NAT	481	9913	502	10147
48	ORI->NAT	481	9913	502	10148
48	ORI->NAT	481	9914	502	10149
48	ORI->NAT	481	9914	502	10150
48	ORI->NAT	481	9914	502	10151
48	ORI->NAT	481	9915	502	10152
48	ORI->NAT	481	9916	502	10153
48	ORI->NAT	481	9916	502	10154
48	ORI->NAT	481	9916	502	10155
48	ORI->NAT	481	9917	502	10156
48	ORI->NAT	481	9917	502	10157
48	ORI->NAT	481	9918	502	10158
48	ORI->NAT	481	9918	502	10159
48	ORI->NAT	481	9920	502	10160
48	ORI->NAT	481	9921	502	10161
48	ORI->NAT	481	9922	502	10162
48	ORI->NAT	481	9922	502	10163
48	ORI->NAT	481	9922	502	10164
48	ORI->NAT	481	9923	502	10165
48	ORI->NAT	481	9924	502	10166
48	ORI->NAT	481	9925	502	10167
48	ORI->NAT	481	9926	502	10168
48	ORI->NAT	481	9927	502	10169
48	ORI->NAT	481	9927	502	10170
48	ORI->NAT	481	9928	502	10171
48	ORI->NAT	481	9929	502	10172
48	ORI->NAT	481	9930	502	10173
48	ORI->NAT	481	9930	502	10174
48	ORI->NAT	481	9931	502	10175
48	ORI->NAT	481	9931	502	10176
48	ORI->NAT	481	9932	502	10177
48	ORI->NAT	481	9933	502	10178
48	ORI->NAT	481	9933	502	10179
48	ORI->NAT	481	9934	502	10180
48	ORI->NAT	481	9934	502	10181
48	ORI->NAT	481	9935	502	10182
48	ORI->NAT	481	9936	502	10183
48	ORI->NAT	481	9937	502	10184
48	ORI->NAT	481	9938	502	10185
48	ORI->NAT	481	9938	502	10186
48	ORI->NAT	481	9939	502	10187
48	ORI->NAT	481	9940	502	10188
48	ORI->NAT	481	9941	502	10189
48	ORI->NAT	481	9941	502	10190
48	ORI->NAT	481	9942	502	10191
48	ORI->NAT	481	9942	502	10192
48	ORI->NAT	481	9943	502	10193
48	ORI->NAT	481	9943	502	10194
48	ORI->NAT	481	9944	502	10195
48	ORI->NAT	481	9944	502	10196
48	ORI->NAT	481	9945	502	10197
48	ORI->NAT	481	9945	502	10198
48	ORI->NAT	481	9946	502	10199
48	ORI->NAT	481	9947	502	10200
48	ORI->NAT	481	9947	502	10201
48	NAT->STR	502	10147	1110	22890
48	NAT->STR	502	10148	1110	22891
48	NAT->STR	502	10149	1110	22892
48	NAT->STR	502	10150	1110	22893
48	NAT->STR	502	10152	1110	22894
48	NAT->STR	502	10153	1110	22895
48	NAT->STR	502	10154	1110	22896
48	NAT->STR	502	10155	1110	22897
48	NAT->STR	502	10156	1110	22898
48	NAT->STR	502	10157	1110	22899
48	NAT->STR	502	10158	1110	22900
48	NAT->STR	502	10159	1110	22901
48	NAT->STR	502	10160	1110	22902
48	NAT->STR	502	10161	1110	22903
48	NAT->STR	502	10161	1110	22904
48	NAT->STR	502	10162	1110	22905
48	NAT->STR	502	10163	1110	22906
48	NAT->STR	502	10164	1110	22907
48	NAT->STR	502	10165	1110	22908
48	NAT->STR	502	10166	1110	22909
48	NAT->STR	502	10167	1110	28000
48	NAT->STR	502	10168	1110	22910
48	NAT->STR	502	10168	1110	22911
48	NAT->STR	502	10169	1110	22912
48	NAT->STR	502	10170	1110	22913
48	NAT->STR	502	10171	1110	22914
48	NAT->STR	502	10172	1110	22915
48	NAT->STR	502	10173	1110	22916
48	NAT->STR	502	10173	1110	22917
48	NAT->STR	502	10174	1110	22918
48	NAT->STR	502	10175	1110	22919
48	NAT->STR	502	10176	1110	22920
48	NAT->STR	502	10177	1110	22921
48	NAT->STR	502	10178	1110	22922
48	NAT->STR	502	10178	1110	22923
48	NAT->STR	502	10179	1110	22924
48	NAT->STR	502	10180	1110	22925
48	NAT->STR	502	10181	1110	22926
48	NAT->STR	502	10182	1110	22927
48	NAT->STR	502	10183	1110	22928
48	NAT->STR	502	10184	1110	22929
48	NAT->STR	502	10185	1110	22930
48	NAT->STR	502	10186	1110	22931
48	NAT->STR	502	10187	1110	22932
48	NAT->STR	502	10187	1110	22933
48	NAT->STR	502	10188	1110	22934
48	NAT->STR	502	10189	1110	22935
48	NAT->STR	502	10190	1110	22936
48	NAT->STR	502	10191	1110	22937
48	NAT->STR	502	10192	1110	22938
48	NAT->STR	502	10193	1110	22939
48	NAT->STR	502	10194	1110	22940
48	NAT->STR	502	10195	1110	22941
48	NAT->STR	502	10196	1110	22942
48	NAT->STR	502	10197	1110	22943
48	NAT->STR	502	10198	1110	22944
48	NAT->STR	502	10199	1110	22945
48	NAT->STR	502	10200	1110	22946
48	NAT->STR	502	10201	1110	22947
49	ORI->NAT	507	10324	512	10374
49	ORI->NAT	507	10325	512	10375
49	ORI->NAT	507	10325	512	10376
49	ORI->NAT	507	10326	512	10377
49	ORI->NAT	507	10327	512	10378
49	ORI->NAT	507	10327	512	10379
49	ORI->NAT	507	10328	512	10380
49	ORI->NAT	507	10328	512	10381
49	ORI->NAT	507	10329	512	10382
49	ORI->NAT	507	10329	512	10383
49	ORI->NAT	507	10329	512	10384
49	ORI->NAT	507	10330	512	10385
49	ORI->NAT	507	10331	512	10386
49	ORI->NAT	507	10332	512	10387
49	ORI->NAT	507	10332	512	10388
49	ORI->NAT	507	10332	512	10389
49	NAT->STR	512	10374	513	10390
49	NAT->STR	512	10375	513	10391
49	NAT->STR	512	10376	513	10392
49	NAT->STR	512	10377	513	10393
49	NAT->STR	512	10378	513	10394
49	NAT->STR	512	10378	513	10395
49	NAT->STR	512	10379	513	10396
49	NAT->STR	512	10380	513	10397
49	NAT->STR	512	10381	513	10398
49	NAT->STR	512	10382	513	10399
49	NAT->STR	512	10383	513	10400
49	NAT->STR	512	10384	513	10401
49	NAT->STR	512	10385	513	10402
49	NAT->STR	512	10386	513	10403
49	NAT->STR	512	10387	513	10404
49	NAT->STR	512	10387	513	10405
49	NAT->STR	512	10387	513	10406
49	NAT->STR	512	10388	513	10407
49	NAT->STR	512	10389	513	10408
50	ORI->NAT	514	10409	521	10503
50	ORI->NAT	514	10410	521	10504
50	ORI->NAT	514	10410	521	10505
50	ORI->NAT	514	10410	521	10506
50	ORI->NAT	514	10411	521	10507
50	ORI->NAT	514	10411	521	10508
50	ORI->NAT	514	10411	521	10509
50	ORI->NAT	514	10411	521	10510
50	ORI->NAT	514	10412	521	10511
50	ORI->NAT	514	10412	521	10512
50	ORI->NAT	514	10412	521	10513
50	ORI->NAT	514	10413	521	10514
50	ORI->NAT	514	10413	521	10515
50	ORI->NAT	514	10414	521	10516
50	ORI->NAT	514	10414	521	10517
50	ORI->NAT	514	10414	521	10518
50	ORI->NAT	514	10415	521	10519
50	ORI->NAT	514	10415	521	10520
50	ORI->NAT	514	10416	521	10521
50	ORI->NAT	514	10417	521	10522
50	ORI->NAT	514	10417	521	10523
50	ORI->NAT	514	10417	521	10524
50	ORI->NAT	514	10418	521	10525
50	ORI->NAT	514	10418	521	10526
50	ORI->NAT	514	10419	521	10527
50	ORI->NAT	514	10420	521	10528
50	ORI->NAT	514	10420	521	10529
50	ORI->NAT	514	10421	521	10530
50	ORI->NAT	514	10422	521	10531
50	ORI->NAT	514	10422	521	10532
50	ORI->NAT	514	10422	521	10533
50	ORI->NAT	514	10422	521	10534
50	ORI->NAT	514	10423	521	10535
50	ORI->NAT	514	10423	521	10536
50	ORI->NAT	514	10424	521	10537
50	ORI->NAT	514	10424	521	10538
50	ORI->NAT	514	10424	521	10539
50	ORI->NAT	514	10425	521	10540
50	ORI->NAT	514	10425	521	10541
50	ORI->NAT	514	10426	521	10542
50	ORI->NAT	514	10426	521	10543
50	ORI->NAT	514	10427	521	10544
50	ORI->NAT	514	10428	521	10545
50	ORI->NAT	514	10428	521	10546
50	ORI->NAT	514	10428	521	10547
50	ORI->NAT	514	10429	521	10548
50	NAT->STR	521	10503	1111	22948
50	NAT->STR	521	10504	1111	22949
50	NAT->STR	521	10505	1111	22950
50	NAT->STR	521	10506	1111	22951
50	NAT->STR	521	10507	1111	22952
50	NAT->STR	521	10508	1111	22953
50	NAT->STR	521	10509	1111	22954
50	NAT->STR	521	10510	1111	22955
50	NAT->STR	521	10511	1111	22956
50	NAT->STR	521	10512	1111	22957
50	NAT->STR	521	10513	1111	22958
50	NAT->STR	521	10514	1111	22959
50	NAT->STR	521	10515	1111	22960
50	NAT->STR	521	10516	1111	22961
50	NAT->STR	521	10517	1111	22962
50	NAT->STR	521	10518	1111	22963
50	NAT->STR	521	10519	1111	22964
50	NAT->STR	521	10520	1111	22965
50	NAT->STR	521	10521	1111	22966
50	NAT->STR	521	10522	1111	22967
50	NAT->STR	521	10523	1111	22968
50	NAT->STR	521	10524	1111	22969
50	NAT->STR	521	10525	1111	22970
50	NAT->STR	521	10526	1111	22971
50	NAT->STR	521	10527	1111	22972
50	NAT->STR	521	10528	1111	22973
50	NAT->STR	521	10529	1111	22974
50	NAT->STR	521	10530	1111	22975
50	NAT->STR	521	10531	1111	22976
50	NAT->STR	521	10532	1111	22977
50	NAT->STR	521	10533	1111	22978
50	NAT->STR	521	10534	1111	22979
50	NAT->STR	521	10535	1111	22980
50	NAT->STR	521	10536	1111	22981
50	NAT->STR	521	10537	1111	22982
50	NAT->STR	521	10538	1111	22983
50	NAT->STR	521	10539	1111	22984
50	NAT->STR	521	10540	1111	22985
50	NAT->STR	521	10542	1111	22986
50	NAT->STR	521	10543	1111	22987
50	NAT->STR	521	10544	1111	22988
50	NAT->STR	521	10545	1111	22989
50	NAT->STR	521	10546	1111	22990
50	NAT->STR	521	10547	1111	22991
50	NAT->STR	521	10548	1111	22992
51	ORI->NAT	528	10663	532	10690
51	ORI->NAT	528	10663	532	10691
51	ORI->NAT	528	10664	532	10692
51	ORI->NAT	528	10664	532	10693
51	ORI->NAT	528	10664	532	10694
51	ORI->NAT	528	10665	532	10695
51	ORI->NAT	528	10666	532	10696
51	ORI->NAT	528	10667	532	10697
51	ORI->NAT	528	10668	532	10698
51	ORI->NAT	528	10668	532	10699
51	ORI->NAT	528	10669	532	10700
51	ORI->NAT	528	10670	532	10701
51	ORI->NAT	528	10670	532	10702
51	ORI->NAT	528	10671	532	10703
51	NAT->STR	532	10690	534	10709
51	NAT->STR	532	10691	534	10710
51	NAT->STR	532	10692	534	10711
51	NAT->STR	532	10693	534	10712
51	NAT->STR	532	10694	534	10713
51	NAT->STR	532	10695	534	10714
51	NAT->STR	532	10696	534	10715
51	NAT->STR	532	10697	534	10716
51	NAT->STR	532	10698	534	10717
51	NAT->STR	532	10699	534	10718
51	NAT->STR	532	10700	534	10719
51	NAT->STR	532	10701	534	10720
51	NAT->STR	532	10702	534	10721
51	NAT->STR	532	10703	534	10722
52	ORI->NAT	535	10723	539	10776
52	ORI->NAT	535	10723	539	10777
52	ORI->NAT	535	10723	539	10778
52	ORI->NAT	535	10724	539	10779
52	ORI->NAT	535	10724	539	10780
52	ORI->NAT	535	10725	539	10781
52	ORI->NAT	535	10726	539	10782
52	ORI->NAT	535	10726	539	10783
52	ORI->NAT	535	10727	539	10784
52	ORI->NAT	535	10727	539	10785
52	ORI->NAT	535	10727	539	10786
52	ORI->NAT	535	10727	539	10787
52	ORI->NAT	535	10728	539	10788
52	ORI->NAT	535	10729	539	10789
52	ORI->NAT	535	10729	539	10790
52	ORI->NAT	535	10729	539	10791
52	ORI->NAT	535	10730	539	10792
52	ORI->NAT	535	10730	539	10793
52	ORI->NAT	535	10731	539	10794
52	ORI->NAT	535	10732	539	10795
52	ORI->NAT	535	10732	539	10796
52	ORI->NAT	535	10733	539	10797
52	ORI->NAT	535	10734	539	10798
52	ORI->NAT	535	10734	539	10799
52	ORI->NAT	535	10735	539	10800
52	ORI->NAT	535	10735	539	10801
52	ORI->NAT	535	10736	539	10802
52	ORI->NAT	535	10736	539	10803
52	ORI->NAT	535	10737	539	10804
52	NAT->STR	539	10776	1112	22993
52	NAT->STR	539	10777	1112	22994
52	NAT->STR	539	10778	1112	22995
52	NAT->STR	539	10779	1112	22996
52	NAT->STR	539	10780	1112	22997
52	NAT->STR	539	10781	1112	22998
52	NAT->STR	539	10782	1112	22999
52	NAT->STR	539	10783	1112	23000
52	NAT->STR	539	10784	1112	23001
52	NAT->STR	539	10785	1112	23002
52	NAT->STR	539	10786	1112	23003
52	NAT->STR	539	10787	1112	23004
52	NAT->STR	539	10788	1112	23005
52	NAT->STR	539	10789	1112	23006
52	NAT->STR	539	10790	1112	23007
52	NAT->STR	539	10791	1112	23008
52	NAT->STR	539	10792	1112	23009
52	NAT->STR	539	10793	1112	23010
52	NAT->STR	539	10794	1112	23011
52	NAT->STR	539	10794	1112	23012
52	NAT->STR	539	10795	1112	23013
52	NAT->STR	539	10796	1112	23014
52	NAT->STR	539	10797	1112	23015
52	NAT->STR	539	10798	1112	23016
52	NAT->STR	539	10799	1112	23017
52	NAT->STR	539	10800	1112	23018
52	NAT->STR	539	10801	1112	23019
52	NAT->STR	539	10802	1112	23020
52	NAT->STR	539	10803	1112	23021
52	NAT->STR	539	10804	1112	23022
53	ORI->NAT	542	10840	547	10897
53	ORI->NAT	542	10841	547	10898
53	ORI->NAT	542	10841	547	10899
53	ORI->NAT	542	10841	547	10900
53	ORI->NAT	542	10842	547	10901
53	ORI->NAT	542	10842	547	10902
53	ORI->NAT	542	10843	547	10903
53	ORI->NAT	542	10843	547	10904
53	ORI->NAT	542	10843	547	10905
53	ORI->NAT	542	10844	547	10906
53	ORI->NAT	542	10845	547	10907
53	ORI->NAT	542	10846	547	10908
53	ORI->NAT	542	10847	547	10909
53	ORI->NAT	542	10848	547	10910
53	ORI->NAT	542	10848	547	10911
53	ORI->NAT	542	10849	547	10912
53	ORI->NAT	542	10850	547	10913
53	ORI->NAT	542	10851	547	10914
53	ORI->NAT	542	10851	547	10915
53	ORI->NAT	542	10852	547	10916
53	ORI->NAT	542	10853	547	10917
53	ORI->NAT	542	10854	547	10918
53	ORI->NAT	542	10855	547	10919
53	ORI->NAT	542	10856	547	10920
53	ORI->NAT	542	10857	547	10921
53	ORI->NAT	542	10858	547	10922
53	NAT->STR	547	10897	1114	23049
53	NAT->STR	547	10898	1114	23050
53	NAT->STR	547	10899	1114	23051
53	NAT->STR	547	10900	1114	23052
53	NAT->STR	547	10901	1114	23053
53	NAT->STR	547	10902	1114	23054
53	NAT->STR	547	10903	1114	23055
53	NAT->STR	547	10904	1114	23056
53	NAT->STR	547	10905	1114	23057
53	NAT->STR	547	10906	1114	23058
53	NAT->STR	547	10907	1114	23059
53	NAT->STR	547	10908	1114	23060
53	NAT->STR	547	10909	1114	23061
53	NAT->STR	547	10910	1114	23062
53	NAT->STR	547	10911	1114	23063
53	NAT->STR	547	10912	1114	23064
53	NAT->STR	547	10913	1114	23065
53	NAT->STR	547	10914	1114	23066
53	NAT->STR	547	10915	1114	23067
53	NAT->STR	547	10916	1114	23068
53	NAT->STR	547	10917	1114	23069
53	NAT->STR	547	10918	1114	23070
53	NAT->STR	547	10919	1114	23071
53	NAT->STR	547	10920	1114	23072
53	NAT->STR	547	10921	1114	23073
53	NAT->STR	547	10922	1114	23074
54	ORI->NAT	551	10972	555	11035
54	ORI->NAT	551	10972	555	11036
54	ORI->NAT	551	10973	555	11037
54	ORI->NAT	551	10974	555	11038
54	ORI->NAT	551	10973	555	11039
54	ORI->NAT	551	10973	555	11040
54	ORI->NAT	551	10973	555	11041
54	ORI->NAT	551	10975	555	11042
54	ORI->NAT	551	10975	555	11043
54	ORI->NAT	551	10976	555	11044
54	ORI->NAT	551	10977	555	11045
54	ORI->NAT	551	10977	555	11046
54	ORI->NAT	551	10977	555	11047
54	ORI->NAT	551	10978	555	11048
54	ORI->NAT	551	10978	555	11049
54	ORI->NAT	551	10978	555	11050
54	ORI->NAT	551	10978	555	11051
54	ORI->NAT	551	10979	555	11052
54	ORI->NAT	551	10979	555	11053
54	ORI->NAT	551	10979	555	11054
54	ORI->NAT	551	10980	555	11055
54	ORI->NAT	551	10981	555	11056
54	ORI->NAT	551	10982	555	11057
54	ORI->NAT	551	10983	555	11058
54	ORI->NAT	551	10984	555	11059
54	ORI->NAT	551	10985	555	11060
54	ORI->NAT	551	10985	555	11061
54	ORI->NAT	551	10985	555	11062
54	ORI->NAT	551	10986	555	11063
54	ORI->NAT	551	10986	555	11064
54	ORI->NAT	551	10987	555	11065
54	ORI->NAT	551	10988	555	11066
54	NAT->STR	555	11035	1115	23075
54	NAT->STR	555	11035	1115	23076
54	NAT->STR	555	11036	1115	23077
54	NAT->STR	555	11037	1115	23078
54	NAT->STR	555	11038	1115	23079
54	NAT->STR	555	11039	1115	23080
54	NAT->STR	555	11040	1115	23081
54	NAT->STR	555	11041	1115	23082
54	NAT->STR	555	11042	1115	23083
54	NAT->STR	555	11043	1115	23084
54	NAT->STR	555	11044	1115	23085
54	NAT->STR	555	11045	1115	23086
54	NAT->STR	555	11046	1115	23087
54	NAT->STR	555	11047	1115	23088
54	NAT->STR	555	11048	1115	23089
54	NAT->STR	555	11049	1115	23090
54	NAT->STR	555	11050	1115	23091
54	NAT->STR	555	11051	1115	23092
54	NAT->STR	555	11052	1115	23093
54	NAT->STR	555	11053	1115	23094
54	NAT->STR	555	11054	1115	23095
54	NAT->STR	555	11055	1115	23096
54	NAT->STR	555	11056	1115	23097
54	NAT->STR	555	11057	1115	23098
54	NAT->STR	555	11058	1115	23099
54	NAT->STR	555	11059	1115	23100
54	NAT->STR	555	11060	1115	23101
54	NAT->STR	555	11061	1115	23102
54	NAT->STR	555	11062	1115	23103
54	NAT->STR	555	11063	1115	23104
54	NAT->STR	555	11064	1115	23105
54	NAT->STR	555	11065	1115	23106
54	NAT->STR	555	11066	1115	23107
54	NAT->STR	555	11066	1115	23108
55	ORI->NAT	552	10989	566	11250
55	ORI->NAT	552	10989	566	11251
55	ORI->NAT	552	10990	566	11252
55	ORI->NAT	552	10991	566	11253
55	ORI->NAT	552	10992	566	11254
55	ORI->NAT	552	10992	566	11255
55	ORI->NAT	552	10992	566	11256
55	ORI->NAT	552	10994	566	11257
55	ORI->NAT	552	10994	566	11258
55	ORI->NAT	552	10995	566	11259
55	ORI->NAT	552	10996	566	11260
55	ORI->NAT	552	10997	566	11261
55	ORI->NAT	552	10998	566	11262
55	ORI->NAT	552	10998	566	11263
55	ORI->NAT	552	10999	566	11264
55	ORI->NAT	552	11000	566	11265
55	ORI->NAT	552	11001	566	11266
55	ORI->NAT	552	11001	566	11267
55	ORI->NAT	552	11002	566	11268
55	ORI->NAT	552	11003	566	11269
55	ORI->NAT	552	11004	566	11270
55	ORI->NAT	552	11004	566	11271
55	ORI->NAT	552	11005	566	11272
55	ORI->NAT	552	11006	566	11273
55	ORI->NAT	552	11007	566	11274
55	ORI->NAT	552	11008	566	11275
55	ORI->NAT	552	11009	566	11276
55	ORI->NAT	552	11010	566	11277
55	ORI->NAT	552	11011	566	11278
55	ORI->NAT	552	11012	566	11279
55	ORI->NAT	552	11012	566	11280
55	ORI->NAT	552	11013	566	11281
55	ORI->NAT	552	11013	566	11282
55	ORI->NAT	552	11014	566	11283
55	ORI->NAT	552	11014	566	11284
55	ORI->NAT	552	11014	566	11285
55	ORI->NAT	552	11015	566	11286
55	ORI->NAT	552	11016	566	11287
55	ORI->NAT	552	11017	566	11288
55	ORI->NAT	552	11018	566	11289
55	ORI->NAT	552	11019	566	11290
55	ORI->NAT	552	11020	566	11291
55	ORI->NAT	552	11021	566	11292
55	ORI->NAT	552	11022	566	11293
55	ORI->NAT	552	11023	566	11294
55	NAT->STR	566	11250	1116	23109
55	NAT->STR	566	11251	1116	23110
55	NAT->STR	566	11252	1116	23111
55	NAT->STR	566	11253	1116	23112
55	NAT->STR	566	11254	1116	23113
55	NAT->STR	566	11255	1116	23114
55	NAT->STR	566	11256	1116	23115
55	NAT->STR	566	11257	1116	23116
55	NAT->STR	566	11258	1116	23117
55	NAT->STR	566	11259	1116	23118
55	NAT->STR	566	11260	1116	23119
55	NAT->STR	566	11261	1116	23120
55	NAT->STR	566	11262	1116	23121
55	NAT->STR	566	11263	1116	23122
55	NAT->STR	566	11264	1116	23123
55	NAT->STR	566	11265	1116	23124
55	NAT->STR	566	11266	1116	23125
55	NAT->STR	566	11267	1116	23126
55	NAT->STR	566	11268	1116	23127
55	NAT->STR	566	11269	1116	23128
55	NAT->STR	566	11270	1116	23129
55	NAT->STR	566	11271	1116	23130
55	NAT->STR	566	11272	1116	23131
55	NAT->STR	566	11273	1116	23132
55	NAT->STR	566	11274	1116	23133
55	NAT->STR	566	11275	1116	23134
55	NAT->STR	566	11276	1116	23135
55	NAT->STR	566	11277	1116	23136
55	NAT->STR	566	11278	1116	23137
55	NAT->STR	566	11279	1116	23138
55	NAT->STR	566	11280	1116	23139
55	NAT->STR	566	11281	1116	23140
55	NAT->STR	566	11282	1116	23141
55	NAT->STR	566	11283	1116	23142
55	NAT->STR	566	11284	1116	23143
55	NAT->STR	566	11285	1116	23144
55	NAT->STR	566	11286	1116	23145
55	NAT->STR	566	11287	1116	23146
55	NAT->STR	566	11288	1116	23148
55	NAT->STR	566	11289	1116	23149
55	NAT->STR	566	11290	1116	23150
55	NAT->STR	566	11291	1116	23151
55	NAT->STR	566	11292	1116	23152
55	NAT->STR	566	11293	1116	23153
55	NAT->STR	566	11294	1116	23154
56	ORI->NAT	571	11382	574	11436
56	ORI->NAT	571	11383	574	11437
56	ORI->NAT	571	11384	574	11438
56	ORI->NAT	571	11385	574	11439
56	ORI->NAT	571	11386	574	11440
56	ORI->NAT	571	11387	574	11441
56	ORI->NAT	571	11388	574	11442
56	ORI->NAT	571	11389	574	11443
56	ORI->NAT	571	11390	574	11444
56	ORI->NAT	571	11391	574	11445
56	ORI->NAT	571	11392	574	11446
56	ORI->NAT	571	11393	574	11447
56	ORI->NAT	571	11394	574	11448
56	ORI->NAT	571	11394	574	11449
56	ORI->NAT	571	11394	574	11450
56	NAT->STR	574	11436	575	11451
56	NAT->STR	574	11437	575	11452
56	NAT->STR	574	11438	575	11453
56	NAT->STR	574	11439	575	11454
56	NAT->STR	574	11440	575	11455
56	NAT->STR	574	11441	575	11456
56	NAT->STR	574	11442	575	11457
56	NAT->STR	574	11443	575	11458
56	NAT->STR	574	11444	575	11459
56	NAT->STR	574	11445	575	11460
56	NAT->STR	574	11446	575	11461
56	NAT->STR	574	11447	575	11462
56	NAT->STR	574	11448	575	11463
56	NAT->STR	574	11449	575	11464
56	NAT->STR	574	11450	575	11465
57	ORI->NAT	572	11395	588	11933
57	ORI->NAT	572	11396	588	11934
57	ORI->NAT	572	11396	588	11935
57	ORI->NAT	572	11396	588	11936
57	ORI->NAT	572	11397	588	11937
57	ORI->NAT	572	11397	588	11938
57	ORI->NAT	572	11397	588	11939
57	ORI->NAT	572	11398	588	11940
57	ORI->NAT	572	11399	588	11941
57	ORI->NAT	572	11400	588	11942
57	ORI->NAT	572	11401	588	11943
57	ORI->NAT	572	11401	588	11944
57	ORI->NAT	572	11402	588	11945
57	ORI->NAT	572	11402	588	11946
57	ORI->NAT	572	11402	588	11947
